_MEMBER_GenesID,_LogP_GenesID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.499469095041052,GO:0007405,M1,1,0,GO Biological Processes,19,neuroblast proliferation,19_GO:0032502 developmental process,-2.499469095041052,6.613012575177693,4.392188270117173,30238,59,310,4,1.2903225806451613,0.6409854452134326,2624|3688|6663|51176,GATA2|ITGB1|SOX10|LEF1,-1.0209532918202933,0,71,0,0,-4.0673613686032954,32.51397849462366,
1,-2.068983456685369,GO:0016202,M1,1,0,GO Biological Processes,19,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-2.068983456685369,7.137214791502753,4.002143911754872,30238,41,310,3,0.967741935483871,0.5560159811311212,2065|4088|51176,ERBB3|SMAD3|LEF1,-0.695255222182543,0,71,0,0,-4.0673613686032954,32.51397849462366,
1,-2.0119012170495854,GO:1901861,M1,1,0,GO Biological Processes,19,regulation of muscle tissue development,19_GO:0032502 developmental process,-2.0119012170495854,6.805251312828207,3.8770293207519475,30238,43,310,3,0.967741935483871,0.5560159811311212,2065|4088|51176,ERBB3|SMAD3|LEF1,-0.656051480410899,0,71,0,0,-4.0673613686032954,32.51397849462366,
1,-3.990825545782222,GO:0032787,M1,1,0,GO Biological Processes,19,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-3.990825545782222,3.0128783161041226,4.702939025009691,30238,518,310,16,5.161290322580645,1.2565828143178752,718|873|972|1376|3295|4051|4864|6566|6916|11343|26031|51703|79602|79993|84532|92483,C3|CBR1|CD74|CPT2|HSD17B4|CYP4F3|NPC1|SLC16A1|TBXAS1|MGLL|OSBPL3|ACSL5|ADIPOR2|ELOVL7|ACSS1|LDHAL6B,-2.132422918669288,0,72,1,1,-3.990825545782222,14.631290322580645,
1,-3.8832385413840145,GO:0006636,M1,1,0,GO Biological Processes,19,unsaturated fatty acid biosynthetic process,19_GO:0009987 cellular process,-3.8832385413840145,10.160618279569892,6.464354995172301,30238,48,310,5,1.6129032258064515,0.7154715696541107,873|972|3295|6916|79993,CBR1|CD74|HSD17B4|TBXAS1|ELOVL7,-2.063100414366363,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-3.8673435341440596,GO:0033559,M1,1,0,GO Biological Processes,19,unsaturated fatty acid metabolic process,19_GO:0009987 cellular process,-3.8673435341440596,6.264160994377035,5.603526142655238,30238,109,310,7,2.2580645161290325,0.8437772146223276,873|972|3295|4051|6916|11343|79993,CBR1|CD74|HSD17B4|CYP4F3|TBXAS1|MGLL|ELOVL7,-2.056267021625454,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-3.705082149915248,GO:0006631,M1,1,0,GO Biological Processes,19,fatty acid metabolic process,19_GO:0009987 cellular process,-3.705082149915248,3.4940394800192585,4.671751098163976,30238,335,310,12,3.870967741935484,1.0956105720533087,718|873|972|1376|3295|4051|6916|11343|51703|79602|79993|84532,C3|CBR1|CD74|CPT2|HSD17B4|CYP4F3|TBXAS1|MGLL|ACSL5|ADIPOR2|ELOVL7|ACSS1,-1.9435895358103705,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-3.3372032166082573,GO:0006633,M1,1,0,GO Biological Processes,19,fatty acid biosynthetic process,19_GO:0009987 cellular process,-3.3372032166082573,5.133786078098472,4.862569842642617,30238,133,310,7,2.2580645161290325,0.8437772146223276,873|972|3295|6916|11343|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|ELOVL7|ACSS1,-1.6558432059564194,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-3.24550220116623,GO:0072330,M1,1,0,GO Biological Processes,19,monocarboxylic acid biosynthetic process,19_GO:0009987 cellular process,-3.24550220116623,4.3351971326164875,4.5676105828688005,30238,180,310,8,2.5806451612903225,0.9005460470406026,873|972|3295|6916|11343|26031|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|OSBPL3|ELOVL7|ACSS1,-1.586371066818374,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.9710576567302285,GO:0046457,M1,1,0,GO Biological Processes,19,prostanoid biosynthetic process,19_GO:0009987 cellular process,-2.9710576567302285,14.631290322580645,6.206267012067147,30238,20,310,3,0.967741935483871,0.5560159811311212,873|972|6916,CBR1|CD74|TBXAS1,-1.3709330448603256,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.8935465155031923,GO:0006690,M1,1,0,GO Biological Processes,19,icosanoid metabolic process,19_GO:0009987 cellular process,-2.8935465155031923,5.0452725250278085,4.442692212945225,30238,116,310,6,1.935483870967742,0.7824739288287934,873|972|4051|6916|9261|11343,CBR1|CD74|CYP4F3|TBXAS1|MAPKAPK2|MGLL,-1.3126927882047164,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.860146214115729,GO:0019752,M1,1,0,GO Biological Processes,19,carboxylic acid metabolic process,19_GO:0009987 cellular process,-2.860146214115729,2.2337847820733807,3.5670125357282716,30238,786,310,18,5.806451612903226,1.3282662492492356,718|873|972|1376|3295|4051|4864|6513|6566|6916|9261|11343|26031|51703|79602|79993|84532|92483,C3|CBR1|CD74|CPT2|HSD17B4|CYP4F3|NPC1|SLC2A1|SLC16A1|TBXAS1|MAPKAPK2|MGLL|OSBPL3|ACSL5|ADIPOR2|ELOVL7|ACSS1|LDHAL6B,-1.2875081046416557,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.79028780694921,GO:0008610,M1,1,0,GO Biological Processes,19,lipid biosynthetic process,19_GO:0009987 cellular process,-2.79028780694921,2.414404343660172,3.579651604406288,30238,606,310,15,4.838709677419355,1.2187485072276498,873|972|1608|3295|3635|6916|9429|11343|51703|55300|79993|84532|84720|221395|338596,CBR1|CD74|DGKG|HSD17B4|INPP5D|TBXAS1|ABCG2|MGLL|ACSL5|PI4K2B|ELOVL7|ACSS1|PIGO|ADGRF5|ST8SIA6,-1.238624030950879,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.129324145998686,GO:0006692,M1,1,0,GO Biological Processes,19,prostanoid metabolic process,19_GO:0009987 cellular process,-2.129324145998686,7.503225806451613,4.135958816778687,30238,39,310,3,0.967741935483871,0.5560159811311212,873|972|6916,CBR1|CD74|TBXAS1,-0.7398709705929101,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.0640751532309727,GO:0046394,M1,1,0,GO Biological Processes,19,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-2.0640751532309727,2.7869124423963134,3.0572941802314704,30238,280,310,8,2.5806451612903225,0.9005460470406026,873|972|3295|6916|11343|26031|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|OSBPL3|ELOVL7|ACSS1,-0.6926805862557847,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-2.0378492028114175,GO:0016053,M1,1,0,GO Biological Processes,19,organic acid biosynthetic process,19_GO:0009987 cellular process,-2.0378492028114175,2.7573692009574833,3.0229635869228932,30238,283,310,8,2.5806451612903225,0.9005460470406026,873|972|3295|6916|11343|26031|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|OSBPL3|ELOVL7|ACSS1,-0.6723512672785439,0,72,0,0,-3.990825545782222,14.631290322580645,
1,-3.8970623872393118,GO:0051046,M1,1,0,GO Biological Processes,19,regulation of secretion,19_GO:0051179 localization,-3.8970623872393118,2.7390871118715716,4.529370575276046,30238,641,310,18,5.806451612903226,1.3282662492492356,183|945|972|1906|2065|2624|3071|3822|3965|4939|5978|6566|7099|7133|9368|9619|10859|80024,AGT|CD33|CD74|EDN1|ERBB3|GATA2|NCKAP1L|KLRC2|LGALS9|OAS2|REST|SLC16A1|TLR4|TNFRSF1B|NHERF1|ABCG1|LILRB1|SLC8B1,-2.0690877387415494,0,73,1,1,-3.8970623872393118,26.602346041055718,
1,-3.780775498300745,GO:0046645,M1,1,0,GO Biological Processes,19,positive regulation of gamma-delta T cell activation,19_GO:0002376 immune system process,-3.780775498300745,26.602346041055718,8.643505885617454,30238,11,310,3,0.967741935483871,0.5560159811311212,3071|10859|51176,NCKAP1L|LILRB1|LEF1,-2.0029803729734676,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-3.548505642102605,GO:0046643,M1,1,0,GO Biological Processes,19,regulation of gamma-delta T cell activation,19_GO:0002376 immune system process,-3.548505642102605,22.509677419354837,7.894666126801298,30238,13,310,3,0.967741935483871,0.5560159811311212,3071|10859|51176,NCKAP1L|LILRB1|LEF1,-1.824229772501816,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-3.421873325509441,GO:0051051,M1,1,0,GO Biological Processes,19,negative regulation of transport,19_GO:0051179 localization,-3.421873325509441,2.917921146953405,4.255745084502478,30238,468,310,14,4.516129032258065,1.1794168621847891,183|972|1906|2065|3071|3685|3965|4734|5978|7133|9368|10859|29763|144453,AGT|CD74|EDN1|ERBB3|NCKAP1L|ITGAV|LGALS9|NEDD4|REST|TNFRSF1B|NHERF1|LILRB1|PACSIN3|BEST3,-1.7289571257686844,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-3.2614381745424073,GO:0051048,M1,1,0,GO Biological Processes,19,negative regulation of secretion,19_GO:0051179 localization,-3.2614381745424073,4.359416111010993,4.587904838080246,30238,179,310,8,2.5806451612903225,0.9005460470406026,972|1906|2065|3071|3965|5978|7133|10859,CD74|EDN1|ERBB3|NCKAP1L|LGALS9|REST|TNFRSF1B|LILRB1,-1.598435428221577,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-3.0038826093212854,GO:0002820,M1,1,0,GO Biological Processes,19,negative regulation of adaptive immune response,19_GO:0002376 immune system process,-3.0038826093212854,6.590671316477768,4.900571198903927,30238,74,310,5,1.6129032258064515,0.7154715696541107,1380|3071|3965|10859|64092,CR2|NCKAP1L|LGALS9|LILRB1|SAMSN1,-1.3958036637061668,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.8997466326521675,GO:0043300,M1,1,0,GO Biological Processes,19,regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.8997466326521675,8.481907433380085,5.168406386866675,30238,46,310,4,1.2903225806451613,0.6409854452134326,2624|3071|3822|3965,GATA2|NCKAP1L|KLRC2|LGALS9,-1.3158664507235038,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.6327163355091985,GO:1903306,M1,1,0,GO Biological Processes,19,negative regulation of regulated secretory pathway,19_GO:0051179 localization,-2.6327163355091985,11.254838709677419,5.323988630237014,30238,26,310,3,0.967741935483871,0.5560159811311212,3071|3965|5978,NCKAP1L|LGALS9|REST,-1.1188093978413358,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.4951773150686054,GO:1903530,M1,1,0,GO Biological Processes,19,regulation of secretion by cell,19_GO:0051179 localization,-2.4951773150686054,2.326383469802715,3.302781385879725,30238,587,310,14,4.516129032258065,1.1794168621847891,183|945|1906|2624|3071|3822|3965|5978|6566|7099|7133|9619|10859|80024,AGT|CD33|EDN1|GATA2|NCKAP1L|KLRC2|LGALS9|REST|SLC16A1|TLR4|TNFRSF1B|ABCG1|LILRB1|SLC8B1,-1.0209532918202933,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.2612568061855898,GO:0071634,M1,1,0,GO Biological Processes,19,regulation of transforming growth factor beta production,19_GO:0032501 multicellular organismal process,-2.2612568061855898,8.36073732718894,4.4344692739272125,30238,35,310,3,0.967741935483871,0.5560159811311212,3965|4088|10859,LGALS9|SMAD3|LILRB1,-0.8359078071610176,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.253705938692708,GO:1903531,M1,1,0,GO Biological Processes,19,negative regulation of secretion by cell,19_GO:0051179 localization,-2.253705938692708,3.7516129032258063,3.5067728242796194,30238,156,310,6,1.935483870967742,0.7824739288287934,1906|3071|3965|5978|7133|10859,EDN1|NCKAP1L|LGALS9|REST|TNFRSF1B|LILRB1,-0.8303063743717173,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.2333424593066726,GO:0002823,M1,1,0,GO Biological Processes,19,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.2333424593066726,5.573824884792627,3.899120370786226,30238,70,310,4,1.2903225806451613,0.6409854452134326,1380|3071|3965|10859,CR2|NCKAP1L|LGALS9|LILRB1,-0.8137527240685867,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-2.1608247422290408,GO:0045920,M1,1,0,GO Biological Processes,19,negative regulation of exocytosis,19_GO:0051179 localization,-2.1608247422290408,7.700679117147708,4.206476790442251,30238,38,310,3,0.967741935483871,0.5560159811311212,3071|3965|5978,NCKAP1L|LGALS9|REST,-0.7645244399194007,0,73,0,0,-3.8970623872393118,26.602346041055718,
1,-3.8678921178222185,GO:0050926,M1,1,0,GO Biological Processes,19,regulation of positive chemotaxis,19_GO:0040011 locomotion,-3.8678921178222185,15.006451612903227,7.271707654133096,30238,26,310,4,1.2903225806451613,0.6409854452134326,285|2152|3791|4088,ANGPT2|F3|KDR|SMAD3,-2.056267021625454,0,74,1,1,-3.8678921178222185,15.006451612903227,
1,-3.3895018996051505,GO:0001954,M1,1,0,GO Biological Processes,19,positive regulation of cell-matrix adhesion,19_GO:0048518 positive regulation of biological process,-3.3895018996051505,7.995240613432046,5.565970404332294,30238,61,310,5,1.6129032258064515,0.7154715696541107,3791|3987|4088|51176|54453,KDR|LIMS1|SMAD3|LEF1|RIN2,-1.6995037028816067,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-3.261193259903151,GO:0150117,M1,1,0,GO Biological Processes,19,positive regulation of cell-substrate junction organization,19_GO:0048518 positive regulation of biological process,-3.261193259903151,10.54507410636443,5.912632063568976,30238,37,310,4,1.2903225806451613,0.6409854452134326,3791|3987|4088|9922,KDR|LIMS1|SMAD3|IQSEC1,-1.598435428221577,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.682678180673781,GO:0050927,M1,1,0,GO Biological Processes,19,positive regulation of positive chemotaxis,19_GO:0040011 locomotion,-2.682678180673781,11.705032258064517,5.449697654590962,30238,25,310,3,0.967741935483871,0.5560159811311212,2152|3791|4088,F3|KDR|SMAD3,-1.1569797182763604,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.592393915891947,GO:0010811,M1,1,0,GO Biological Processes,19,positive regulation of cell-substrate adhesion,19_GO:0048518 positive regulation of biological process,-2.592393915891947,4.400388066941548,3.9998742448708584,30238,133,310,6,1.935483870967742,0.7824739288287934,3791|3987|4088|51176|54453|57580,KDR|LIMS1|SMAD3|LEF1|RIN2|PREX1,-1.0861738068903755,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.452281429700836,GO:0051894,M1,1,0,GO Biological Processes,19,positive regulation of focal adhesion assembly,19_GO:0048518 positive regulation of biological process,-2.452281429700836,9.754193548387097,4.882330048306074,30238,30,310,3,0.967741935483871,0.5560159811311212,3791|3987|4088,KDR|LIMS1|SMAD3,-0.9848480825229275,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.1081404932078573,GO:0150116,M1,1,0,GO Biological Processes,19,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-2.1081404932078573,5.133786078098472,3.6722824395466045,30238,76,310,4,1.2903225806451613,0.6409854452134326,3791|3987|4088|9922,KDR|LIMS1|SMAD3|IQSEC1,-0.7239924801629825,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.0958830987835912,GO:1901890,M1,1,0,GO Biological Processes,19,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-2.0958830987835912,4.064247311827957,3.423045891531674,30238,120,310,5,1.6129032258064515,0.7154715696541107,183|3791|3987|4088|64084,AGT|KDR|LIMS1|SMAD3|CLSTN2,-0.7146017263903194,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-2.0047689438090868,GO:0010810,M1,1,0,GO Biological Processes,19,regulation of cell-substrate adhesion,19_GO:0050789 regulation of biological process,-2.0047689438090868,2.9686676016830296,3.0502057532330245,30238,230,310,7,2.2580645161290325,0.8437772146223276,285|3791|3987|4088|51176|54453|57580,ANGPT2|KDR|LIMS1|SMAD3|LEF1|RIN2|PREX1,-0.6493680903957925,0,74,0,0,-3.8678921178222185,15.006451612903227,
1,-3.8600023865883184,GO:0007507,M1,1,0,GO Biological Processes,19,heart development,19_GO:0032502 developmental process,-3.8600023865883184,2.8200899714724597,4.536078066546506,30238,588,310,17,5.483870967741935,1.2930512251701534,639|1363|1906|2065|3397|3688|3791|4088|4734|5156|5978|6662|6926|7133|10203|53834|150094,PRDM1|CPE|EDN1|ERBB3|ID1|ITGB1|KDR|SMAD3|NEDD4|PDGFRA|REST|SOX9|TBX3|TNFRSF1B|CALCRL|FGFRL1|SIK1,-2.0521226614862846,0,75,1,1,-3.8600023865883184,26.602346041055718,
1,-3.780775498300745,GO:2000739,M1,1,0,GO Biological Processes,19,regulation of mesenchymal stem cell differentiation,19_GO:0032502 developmental process,-3.780775498300745,26.602346041055718,8.643505885617454,30238,11,310,3,0.967741935483871,0.5560159811311212,5156|5978|6662,PDGFRA|REST|SOX9,-2.0029803729734676,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-3.1306098053460873,GO:0045445,M1,1,0,GO Biological Processes,19,myoblast differentiation,19_GO:0032502 developmental process,-3.1306098053460873,9.754193548387097,5.638562502184695,30238,40,310,4,1.2903225806451613,0.6409854452134326,2034|3688|4154|5978,EPAS1|ITGB1|MBNL1|REST,-1.496051376961158,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-2.712275608090258,GO:2000736,M1,1,0,GO Biological Processes,19,regulation of stem cell differentiation,19_GO:0032502 developmental process,-2.712275608090258,5.671042760690172,4.414854099097601,30238,86,310,5,1.6129032258064515,0.7154715696541107,678|5156|5978|6662|6926,ZFP36L2|PDGFRA|REST|SOX9|TBX3,-1.180559112003838,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-2.6327163355091985,GO:2000737,M1,1,0,GO Biological Processes,19,negative regulation of stem cell differentiation,19_GO:0032502 developmental process,-2.6327163355091985,11.254838709677419,5.323988630237014,30238,26,310,3,0.967741935483871,0.5560159811311212,678|5978|6926,ZFP36L2|REST|TBX3,-1.1188093978413358,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-2.6252906649321406,GO:0035051,M1,1,0,GO Biological Processes,19,cardiocyte differentiation,19_GO:0032502 developmental process,-2.6252906649321406,4.467569564146761,4.047980746530674,30238,131,310,6,1.935483870967742,0.7824739288287934,1906|3688|5156|5978|6926|150094,EDN1|ITGB1|PDGFRA|REST|TBX3|SIK1,-1.1146031228955968,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-2.3743072894522537,GO:0061061,M1,1,0,GO Biological Processes,19,muscle structure development,19_GO:0032502 developmental process,-2.3743072894522537,2.3395667182478275,3.2027745155246934,30238,542,310,13,4.193548387096774,1.1384326954403576,1910|2034|3688|4154|5156|5978|6662|6926|7004|30812|53834|56261|150094,EDNRB|EPAS1|ITGB1|MBNL1|PDGFRA|REST|SOX9|TBX3|TEAD4|SOX8|FGFRL1|GPCPD1|SIK1,-0.9193392504829225,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-2.3240724916809423,GO:0035019,M1,1,0,GO Biological Processes,19,somatic stem cell population maintenance,19_GO:0032502 developmental process,-2.3240724916809423,5.911632453567938,4.065435992926257,30238,66,310,4,1.2903225806451613,0.6409854452134326,678|2624|5978|6662,ZFP36L2|GATA2|REST|SOX9,-0.8853430602732457,0,75,0,0,-3.8600023865883184,26.602346041055718,
1,-3.7693434112428807,GO:0019900,M1,1,0,GO Molecular Functions,21,kinase binding,,-3.7693434112428807,2.5139674093781177,4.34838134282452,30238,776,310,20,6.451612903225806,1.3953124072309455,285|1003|1647|2908|3059|3455|3685|3688|3987|4088|5583|6513|6662|7037|8436|9261|23303|59341|150094|219771,ANGPT2|CDH5|GADD45A|NR3C1|HCLS1|IFNAR2|ITGAV|ITGB1|LIMS1|SMAD3|PRKCH|SLC2A1|SOX9|TFRC|CAVIN2|MAPKAPK2|KIF13B|TRPV4|SIK1|CCNY,-1.996268924588188,0,76,1,1,-3.7693434112428807,2.519016985236266,
1,-3.4567771889234526,GO:0019901,M1,1,0,GO Molecular Functions,21,protein kinase binding,,-3.4567771889234526,2.519016985236266,4.129312701673431,30238,697,310,18,5.806451612903226,1.3282662492492356,285|1003|2908|3059|3455|3685|3688|3987|4088|5583|6662|7037|8436|9261|23303|59341|150094|219771,ANGPT2|CDH5|NR3C1|HCLS1|IFNAR2|ITGAV|ITGB1|LIMS1|SMAD3|PRKCH|SOX9|TFRC|CAVIN2|MAPKAPK2|KIF13B|TRPV4|SIK1|CCNY,-1.7526660824717641,0,76,0,0,-3.7693434112428807,2.519016985236266,
1,-3.693688383189635,GO:0001932,M1,1,0,GO Biological Processes,19,regulation of protein phosphorylation,19_GO:0050789 regulation of biological process,-3.693688383189635,3.276602483954322,4.58748434202595,30238,387,310,13,4.193548387096774,1.1384326954403576,183|718|972|1436|1647|2321|3486|3791|5168|9368|64092|83666|219771,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|ENPP2|NHERF1|SAMSN1|PARP9|CCNY,-1.9333371481435664,0,77,1,1,-3.693688383189635,4.93883217639853,
1,-3.2496656242741566,GO:0042325,M1,1,0,GO Biological Processes,19,regulation of phosphorylation,19_GO:0050789 regulation of biological process,-3.2496656242741566,2.9421001422049247,4.132972072222955,30238,431,310,13,4.193548387096774,1.1384326954403576,183|718|972|1436|1647|2321|3486|3791|5168|9368|64092|83666|219771,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|ENPP2|NHERF1|SAMSN1|PARP9|CCNY,-1.5896306509280558,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.932625004661656,GO:0019220,M1,1,0,GO Biological Processes,19,regulation of phosphate metabolic process,19_GO:0050789 regulation of biological process,-2.932625004661656,2.4968072222833864,3.7239087587898183,30238,586,310,15,4.838709677419355,1.2187485072276498,183|718|972|1436|1647|2321|3486|3791|5166|5168|9368|64092|83666|219771|221395,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|PDK4|ENPP2|NHERF1|SAMSN1|PARP9|CCNY|ADGRF5,-1.3409639474761994,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.925329400405857,GO:0051174,M1,1,0,GO Biological Processes,19,regulation of phosphorus metabolic process,19_GO:0050789 regulation of biological process,-2.925329400405857,2.4925537176457655,3.7165561455611624,30238,587,310,15,4.838709677419355,1.2187485072276498,183|718|972|1436|1647|2321|3486|3791|5166|5168|9368|64092|83666|219771|221395,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|PDK4|ENPP2|NHERF1|SAMSN1|PARP9|CCNY|ADGRF5,-1.3361016375036074,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.55707973339667,GO:0001934,M1,1,0,GO Biological Processes,19,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-2.55707973339667,3.3780756877531073,3.6925953887732748,30238,231,310,8,2.5806451612903225,0.9005460470406026,718|972|1436|2321|3791|5168|83666|219771,C3|CD74|CSF1R|FLT1|KDR|ENPP2|PARP9|CCNY,-1.0609691766499427,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.5330175926940273,GO:0031399,M1,1,0,GO Biological Processes,19,regulation of protein modification process,19_GO:0050789 regulation of biological process,-2.5330175926940273,2.268417104276069,3.314048037491914,30238,645,310,15,4.838709677419355,1.2187485072276498,183|718|972|1436|1647|2034|2321|3486|3791|5168|9368|64092|83666|151636|219771,AGT|C3|CD74|CSF1R|GADD45A|EPAS1|FLT1|IGFBP3|KDR|ENPP2|NHERF1|SAMSN1|PARP9|DTX3L|CCNY,-1.0460474237734199,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.3093212304336874,GO:0042327,M1,1,0,GO Biological Processes,19,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-2.3093212304336874,3.0721869443738887,3.375299819118527,30238,254,310,8,2.5806451612903225,0.9005460470406026,718|972|1436|2321|3791|5168|83666|219771,C3|CD74|CSF1R|FLT1|KDR|ENPP2|PARP9|CCNY,-0.873840900079868,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.2170494965266023,GO:0010562,M1,1,0,GO Biological Processes,19,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-2.2170494965266023,2.743366935483871,3.1908681896914715,30238,320,310,9,2.903225806451613,0.9535906008716175,718|972|1436|2321|3791|5168|83666|219771|221395,C3|CD74|CSF1R|FLT1|KDR|ENPP2|PARP9|CCNY|ADGRF5,-0.8041691380616282,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.2170494965266023,GO:0045937,M1,1,0,GO Biological Processes,19,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-2.2170494965266023,2.743366935483871,3.1908681896914715,30238,320,310,9,2.903225806451613,0.9535906008716175,718|972|1436|2321|3791|5168|83666|219771|221395,C3|CD74|CSF1R|FLT1|KDR|ENPP2|PARP9|CCNY|ADGRF5,-0.8041691380616282,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-2.0498750436248847,GO:0050730,M1,1,0,GO Biological Processes,19,regulation of peptidyl-tyrosine phosphorylation,19_GO:0050789 regulation of biological process,-2.0498750436248847,4.93883217639853,3.567663648580766,30238,79,310,4,1.2903225806451613,0.6409854452134326,1436|5168|64092|83666,CSF1R|ENPP2|SAMSN1|PARP9,-0.6794104437757145,0,77,0,0,-3.693688383189635,4.93883217639853,
1,-3.6773653891783544,GO:0035590,M1,1,0,GO Biological Processes,19,purinergic nucleotide receptor signaling pathway,19_GO:0050896 response to stimulus,-3.6773653891783544,13.454060066740825,6.828937369293819,30238,29,310,4,1.2903225806451613,0.6409854452134326,2857|5724|64805|196527,GPR34|PTAFR|P2RY12|ANO6,-1.9215906095240398,0,78,1,1,-3.6773653891783544,22.509677419354837,
1,-3.548505642102605,GO:0045028,M1,1,0,GO Molecular Functions,21,G protein-coupled purinergic nucleotide receptor activity,,-3.548505642102605,22.509677419354837,7.894666126801298,30238,13,310,3,0.967741935483871,0.5560159811311212,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.824229772501816,0,78,0,0,-3.6773653891783544,22.509677419354837,
1,-3.4470739420065755,GO:0035589,M1,1,0,GO Biological Processes,19,G protein-coupled purinergic nucleotide receptor signaling pathway,19_GO:0050896 response to stimulus,-3.4470739420065755,20.90184331797235,7.58041006638403,30238,14,310,3,0.967741935483871,0.5560159811311212,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.7512200006339793,0,78,0,0,-3.6773653891783544,22.509677419354837,
1,-2.9710576567302285,GO:0001614,M1,1,0,GO Molecular Functions,21,purinergic nucleotide receptor activity,,-2.9710576567302285,14.631290322580645,6.206267012067147,30238,20,310,3,0.967741935483871,0.5560159811311212,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.3709330448603256,0,78,0,0,-3.6773653891783544,22.509677419354837,
1,-2.9710576567302285,GO:0016502,M1,1,0,GO Molecular Functions,21,nucleotide receptor activity,,-2.9710576567302285,14.631290322580645,6.206267012067147,30238,20,310,3,0.967741935483871,0.5560159811311212,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.3709330448603256,0,78,0,0,-3.6773653891783544,22.509677419354837,
